,word,index,frequency
3140,magazines,3140,-9.75094807402664
3141,oddly,3141,-9.75094807402664
3142,seafood,3142,-9.75094807402664
3143,partial,3143,-9.75094807402664
3144,stoplights,3144,-9.75094807402664
3145,lanes,3145,-9.75094807402664
3146,walked,3146,-9.75094807402664
3147,tired,3147,-9.75094807402664
3148,buss,3148,-9.75094807402664
3149,examining,3149,-9.75094807402664
3150,captured,3150,-9.75094807402664
3151,found,3151,-9.75094807402664
3152,pumpkins,3152,-9.75094807402664
3153,tofu,3153,-9.75094807402664
3154,deckered,3154,-9.75094807402664
3155,hawk,3155,-9.75094807402664
3156,then,3156,-9.75094807402664
3157,athletic,3157,-9.75094807402664
3158,olympic,3158,-9.75094807402664
3159,plow,3159,-9.75094807402664
3160,cherries,3160,-9.75094807402664
3161,pita,3161,-9.75094807402664
3162,triple,3162,-9.76896657952932
3163,processor,3163,-9.76896657952932
3164,napping,3164,-9.76896657952932
3165,torn,3165,-9.76896657952932
3166,should,3166,-9.76896657952932
3167,bronze,3167,-9.76896657952932
3168,cinnamon,3168,-9.76896657952932
3169,blocked,3169,-9.76896657952932
3170,hairy,3170,-9.76896657952932
3171,earth,3171,-9.76896657952932
3172,pretending,3172,-9.76896657952932
3173,televisions,3173,-9.76896657952932
3174,reclining,3174,-9.76896657952932
3175,except,3175,-9.76896657952932
3176,lettering,3176,-9.76896657952932
3177,barely,3177,-9.76896657952932
3178,squirrel,3178,-9.76896657952932
3179,caboose,3179,-9.76896657952932
3180,escalator,3180,-9.76896657952932
3181,mill,3181,-9.76896657952932
3182,squares,3182,-9.76896657952932
3183,sided,3183,-9.76896657952932
3184,equestrian,3184,-9.76896657952932
3185,platters,3185,-9.76896657952932
3186,grinds,3186,-9.76896657952932
3187,returns,3187,-9.76896657952932
3188,comb,3188,-9.76896657952932
3189,trashcan,3189,-9.787315718197515
3190,hovering,3190,-9.787315718197515
3191,basic,3191,-9.787315718197515
3192,already,3192,-9.787315718197515
3193,taxiing,3193,-9.787315718197515
3194,backed,3194,-9.787315718197515
3195,expression,3195,-9.787315718197515
3196,contemporary,3196,-9.787315718197515
3197,alert,3197,-9.787315718197515
3198,crystal,3198,-9.787315718197515
3199,gates,3199,-9.787315718197515
3200,remains,3200,-9.787315718197515
3201,paneled,3201,-9.787315718197515
3202,wiping,3202,-9.787315718197515
3203,mascot,3203,-9.787315718197515
3204,shelter,3204,-9.787315718197515
3205,retail,3205,-9.787315718197515
3206,bumper,3206,-9.787315718197515
3207,sandals,3207,-9.787315718197515
3208,bulldog,3208,-9.787315718197515
3209,grouping,3209,-9.787315718197515
3210,formally,3210,-9.787315718197515
3211,bundled,3211,-9.787315718197515
3212,roasted,3212,-9.787315718197515
3213,chop,3213,-9.787315718197515
3214,teal,3214,-9.806007851209667
3215,mannequin,3215,-9.806007851209667
3216,whit,3216,-9.806007851209667
3217,typical,3217,-9.806007851209667
3218,fit,3218,-9.806007851209667
3219,skull,3219,-9.806007851209667
3220,pale,3220,-9.806007851209667
3221,ceremony,3221,-9.806007851209667
3222,ascending,3222,-9.806007851209667
3223,divided,3223,-9.806007851209667
3224,stairway,3224,-9.806007851209667
3225,native,3225,-9.806007851209667
3226,splash,3226,-9.806007851209667
3227,advertisements,3227,-9.806007851209667
3228,citrus,3228,-9.806007851209667
3229,ofa,3229,-9.806007851209667
3230,lapse,3230,-9.806007851209667
3231,tattoo,3231,-9.806007851209667
3232,awning,3232,-9.806007851209667
3233,record,3233,-9.806007851209667
3234,dome,3234,-9.806007851209667
3235,littered,3235,-9.806007851209667
3236,lean,3236,-9.806007851209667
3237,calves,3237,-9.806007851209667
3238,adjusts,3238,-9.806007851209667
3239,monster,3239,-9.806007851209667
3240,pencils,3240,-9.806007851209667
3241,frog,3241,-9.806007851209667
3242,scenery,3242,-9.825056046180363
3243,climb,3243,-9.825056046180363
3244,cramped,3244,-9.825056046180363
3245,horizon,3245,-9.825056046180363
3246,milling,3246,-9.825056046180363
3247,rv,3247,-9.825056046180363
3248,medicine,3248,-9.825056046180363
3249,entry,3249,-9.825056046180363
3250,aisle,3250,-9.825056046180363
3251,fist,3251,-9.825056046180363
3252,buy,3252,-9.825056046180363
3253,named,3253,-9.825056046180363
3254,biking,3254,-9.825056046180363
3255,handicap,3255,-9.825056046180363
3256,camp,3256,-9.825056046180363
3257,packages,3257,-9.825056046180363
3258,incline,3258,-9.825056046180363
3259,analog,3259,-9.825056046180363
3260,shell,3260,-9.825056046180363
3261,amusement,3261,-9.825056046180363
3262,accompanied,3262,-9.825056046180363
3263,flips,3263,-9.825056046180363
3264,hooded,3264,-9.825056046180363
3265,reflective,3265,-9.825056046180363
3266,styrofoam,3266,-9.825056046180363
3267,necklace,3267,-9.825056046180363
3268,starbucks,3268,-9.825056046180363
3269,bean,3269,-9.825056046180363
3270,waterfront,3270,-9.825056046180363
3271,pillars,3271,-9.825056046180363
3272,peacock,3272,-9.825056046180363
3273,candies,3273,-9.825056046180363
3274,recliner,3274,-9.825056046180363
3275,sandwhich,3275,-9.825056046180363
3276,surfboarding,3276,-9.825056046180363
3277,goalie,3277,-9.825056046180363
3278,climbs,3278,-9.844474132037464
3279,renovated,3279,-9.844474132037464
3280,pilot,3280,-9.844474132037464
3281,owners,3281,-9.844474132037464
3282,beached,3282,-9.844474132037464
3283,presented,3283,-9.844474132037464
3284,hooks,3284,-9.844474132037464
3285,spinning,3285,-9.844474132037464
3286,fixture,3286,-9.844474132037464
3287,pump,3287,-9.844474132037464
3288,hazy,3288,-9.844474132037464
3289,waling,3289,-9.844474132037464
3290,clad,3290,-9.844474132037464
3291,puppies,3291,-9.844474132037464
3292,conversing,3292,-9.844474132037464
3293,galloping,3293,-9.844474132037464
3294,mass,3294,-9.844474132037464
3295,jug,3295,-9.844474132037464
3296,available,3296,-9.844474132037464
3297,hidden,3297,-9.844474132037464
3298,shepherd,3298,-9.844474132037464
3299,cane,3299,-9.844474132037464
3300,readies,3300,-9.844474132037464
3301,washed,3301,-9.844474132037464
3302,instructions,3302,-9.844474132037464
3303,your,3303,-9.844474132037464
3304,examines,3304,-9.844474132037464
3305,ancient,3305,-9.844474132037464
3306,conductor,3306,-9.844474132037464
3307,grain,3307,-9.844474132037464
3308,removing,3308,-9.844474132037464
3309,businessman,3309,-9.844474132037464
3310,foal,3310,-9.844474132037464
3311,tip,3311,-9.864276759333643
3312,dotted,3312,-9.864276759333643
3313,drain,3313,-9.864276759333643
3314,ornaments,3314,-9.864276759333643
3315,shaved,3315,-9.864276759333643
3316,radiator,3316,-9.864276759333643
3317,kits,3317,-9.864276759333643
3318,handicapped,3318,-9.864276759333643
3319,appearing,3319,-9.864276759333643
3320,tanker,3320,-9.864276759333643
3321,cityscape,3321,-9.864276759333643
3322,licks,3322,-9.864276759333643
3323,west,3323,-9.864276759333643
3324,concert,3324,-9.864276759333643
3325,packaged,3325,-9.864276759333643
3326,employees,3326,-9.864276759333643
3327,official,3327,-9.864276759333643
3328,captivity,3328,-9.864276759333643
3329,robot,3329,-9.864276759333643
3330,got,3330,-9.864276759333643
3331,raining,3331,-9.864276759333643
3332,fight,3332,-9.864276759333643
3333,cole,3333,-9.864276759333643
3334,dropping,3334,-9.864276759333643
3335,swims,3335,-9.864276759333643
3336,markers,3336,-9.864276759333643
3337,seed,3337,-9.864276759333643
3338,beat,3338,-9.864276759333643
3339,sesame,3339,-9.864276759333643
3340,marching,3340,-9.864276759333643
3341,tournament,3341,-9.864276759333643
3342,practices,3342,-9.864276759333643
3343,laundry,3343,-9.884479466651163
3344,machinery,3344,-9.884479466651163
3345,workstation,3345,-9.884479466651163
3346,fedora,3346,-9.884479466651163
3347,sidecar,3347,-9.884479466651163
3348,burners,3348,-9.884479466651163
3349,vans,3349,-9.884479466651163
3350,heater,3350,-9.884479466651163
3351,dragging,3351,-9.884479466651163
3352,sunshine,3352,-9.884479466651163
3353,instrument,3353,-9.884479466651163
3354,vane,3354,-9.884479466651163
3355,extending,3355,-9.884479466651163
3356,wig,3356,-9.884479466651163
3357,sectional,3357,-9.884479466651163
3358,recording,3358,-9.884479466651163
3359,refridgerator,3359,-9.884479466651163
3360,scissor,3360,-9.884479466651163
3361,mice,3361,-9.884479466651163
3362,creepy,3362,-9.884479466651163
3363,thumb,3363,-9.884479466651163
3364,octopus,3364,-9.884479466651163
3365,ways,3365,-9.884479466651163
3366,pumpkin,3366,-9.884479466651163
3367,florets,3367,-9.884479466651163
3368,trolly,3368,-9.884479466651163
3369,ponies,3369,-9.884479466651163
3370,beanie,3370,-9.884479466651163
3371,peeks,3371,-9.884479466651163
3372,enormous,3372,-9.884479466651163
3373,dvd,3373,-9.884479466651163
3374,flowery,3374,-9.884479466651163
3375,bouncing,3375,-9.884479466651163
3376,charging,3376,-9.884479466651163
3377,barber,3377,-9.884479466651163
3378,radishes,3378,-9.884479466651163
3379,courts,3379,-9.884479466651163
3380,symbol,3380,-9.905098753853899
3381,grooming,3381,-9.905098753853899
3382,u.s.,3382,-9.905098753853899
3383,airstrip,3383,-9.905098753853899
3384,barriers,3384,-9.905098753853899
3385,ticket,3385,-9.905098753853899
3386,finishing,3386,-9.905098753853899
3387,wired,3387,-9.905098753853899
3388,crawling,3388,-9.905098753853899
3389,residence,3389,-9.905098753853899
3390,currently,3390,-9.905098753853899
3391,fleet,3391,-9.905098753853899
3392,noodle,3392,-9.905098753853899
3393,raquet,3393,-9.905098753853899
3394,guide,3394,-9.905098753853899
3395,arrows,3395,-9.905098753853899
3396,neutral,3396,-9.905098753853899
3397,bandana,3397,-9.905098753853899
3398,approach,3398,-9.905098753853899
3399,otherwise,3399,-9.905098753853899
3400,grapefruit,3400,-9.905098753853899
3401,garb,3401,-9.905098753853899
3402,hammer,3402,-9.905098753853899
3403,would,3403,-9.905098753853899
3404,numeral,3404,-9.905098753853899
3405,pc,3405,-9.905098753853899
3406,fine,3406,-9.905098753853899
3407,halloween,3407,-9.905098753853899
3408,chin,3408,-9.905098753853899
3409,ranch,3409,-9.905098753853899
3410,underground,3410,-9.905098753853899
3411,year,3411,-9.905098753853899
3412,grove,3412,-9.905098753853899
3413,vanilla,3413,-9.905098753853899
3414,stereo,3414,-9.905098753853899
3415,athletes,3415,-9.905098753853899
3416,flamingos,3416,-9.905098753853899
3417,positions,3417,-9.905098753853899
3418,tier,3418,-9.905098753853899
3419,solar,3419,-9.905098753853899
3420,chews,3420,-9.905098753853899
3421,alpine,3421,-9.905098753853899
3422,speech,3422,-9.905098753853899
3423,boot,3423,-9.905098753853899
3424,engaging,3424,-9.905098753853899
3425,delivering,3425,-9.905098753853899
3426,snowsuit,3426,-9.905098753853899
3427,vegetarian,3427,-9.905098753853899
3428,handed,3428,-9.905098753853899
3429,yummy,3429,-9.905098753853899
3430,salmon,3430,-9.92615216305173
3431,rod,3431,-9.92615216305173
3432,personnel,3432,-9.92615216305173
3433,push,3433,-9.92615216305173
3434,burner,3434,-9.92615216305173
3435,because,3435,-9.92615216305173
3436,came,3436,-9.92615216305173
3437,reflects,3437,-9.92615216305173
3438,patiently,3438,-9.92615216305173
3439,markings,3439,-9.92615216305173
3440,hug,3440,-9.92615216305173
3441,marketplace,3441,-9.92615216305173
3442,sparsely,3442,-9.92615216305173
3443,populated,3443,-9.92615216305173
3444,gadgets,3444,-9.92615216305173
3445,zucchini,3445,-9.92615216305173
3446,trails,3446,-9.92615216305173
3447,sections,3447,-9.92615216305173
3448,coca,3448,-9.92615216305173
3449,overgrown,3449,-9.92615216305173
3450,tilted,3450,-9.92615216305173
3451,carefully,3451,-9.92615216305173
3452,shine,3452,-9.92615216305173
3453,casual,3453,-9.92615216305173
3454,gift,3454,-9.92615216305173
3455,knit,3455,-9.92615216305173
3456,parrots,3456,-9.92615216305173
3457,languages,3457,-9.92615216305173
3458,cactus,3458,-9.92615216305173
3459,oxen,3459,-9.92615216305173
3460,biscuits,3460,-9.92615216305173
3461,moment,3461,-9.92615216305173
3462,laugh,3462,-9.92615216305173
3463,hamburgers,3463,-9.92615216305173
3464,attempt,3464,-9.92615216305173
3465,omelet,3465,-9.92615216305173
3466,krispy,3466,-9.92615216305173
3467,western,3467,-9.947658368272695
3468,gang,3468,-9.947658368272695
3469,household,3469,-9.947658368272695
3470,carried,3470,-9.947658368272695
3471,nasty,3471,-9.947658368272695
3472,weathered,3472,-9.947658368272695
3473,wheelie,3473,-9.947658368272695
3474,ornament,3474,-9.947658368272695
3475,live,3475,-9.947658368272695
3476,trekking,3476,-9.947658368272695
3477,descending,3477,-9.947658368272695
3478,clocktower,3478,-9.947658368272695
3479,wooly,3479,-9.947658368272695
3480,sunlit,3480,-9.947658368272695
3481,huddle,3481,-9.947658368272695
3482,stormy,3482,-9.947658368272695
3483,cd,3483,-9.947658368272695
3484,beautifully,3484,-9.947658368272695
3485,hedge,3485,-9.947658368272695
3486,levels,3486,-9.947658368272695
3487,salon,3487,-9.947658368272695
3488,settings,3488,-9.947658368272695
3489,complex,3489,-9.947658368272695
3490,begin,3490,-9.947658368272695
3491,downward,3491,-9.947658368272695
3492,pro,3492,-9.947658368272695
3493,stuffing,3493,-9.947658368272695
3494,poured,3494,-9.947658368272695
3495,shells,3495,-9.947658368272695
3496,plantains,3496,-9.947658368272695
3497,drapes,3497,-9.947658368272695
3498,fencing,3498,-9.947658368272695
3499,bib,3499,-9.947658368272695
3500,warns,3500,-9.947658368272695
3501,foraging,3501,-9.947658368272695
3502,daisies,3502,-9.947658368272695
3503,idle,3503,-9.947658368272695
3504,strips,3504,-9.947658368272695
3505,calculator,3505,-9.947658368272695
3506,pressing,3506,-9.947658368272695
3507,sleigh,3507,-9.947658368272695
3508,consumption,3508,-9.947658368272695
3509,futon,3509,-9.947658368272695
3510,haircut,3510,-9.947658368272695
3511,ugly,3511,-9.96963727499147
3512,herded,3512,-9.96963727499147
3513,stylish,3513,-9.96963727499147
3514,slanted,3514,-9.96963727499147
3515,buried,3515,-9.96963727499147
3516,mosaic,3516,-9.96963727499147
3517,roam,3517,-9.96963727499147
3518,peak,3518,-9.96963727499147
3519,showroom,3519,-9.96963727499147
3520,ginger,3520,-9.96963727499147
3521,makeshift,3521,-9.96963727499147
3522,focused,3522,-9.96963727499147
3523,length,3523,-9.96963727499147
3524,awaits,3524,-9.96963727499147
3525,horse-drawn,3525,-9.96963727499147
3526,filthy,3526,-9.96963727499147
3527,barge,3527,-9.96963727499147
3528,hovers,3528,-9.96963727499147
3529,stylized,3529,-9.96963727499147
3530,berry,3530,-9.96963727499147
3531,utensil,3531,-9.96963727499147
3532,slippers,3532,-9.96963727499147
3533,letter,3533,-9.96963727499147
3534,extreme,3534,-9.96963727499147
3535,dense,3535,-9.96963727499147
3536,important,3536,-9.96963727499147
3537,amtrak,3537,-9.96963727499147
3538,biscuit,3538,-9.96963727499147
3539,rust,3539,-9.96963727499147
3540,spewing,3540,-9.96963727499147
3541,spring,3541,-9.96963727499147
3542,blooming,3542,-9.96963727499147
3543,political,3543,-9.96963727499147
3544,peach,3544,-9.96963727499147
3545,pelican,3545,-9.96963727499147
3546,camel,3546,-9.96963727499147
3547,interstate,3547,-9.96963727499147
3548,peacefully,3548,-9.96963727499147
3549,theater,3549,-9.96963727499147
3550,crocheted,3550,-9.96963727499147
3551,reception,3551,-9.96963727499147
3552,supermarket,3552,-9.96963727499147
3553,thread,3553,-9.96963727499147
3554,charger,3554,-9.96963727499147
3555,crab,3555,-9.96963727499147
3556,breads,3556,-9.96963727499147
3557,mozzarella,3557,-9.96963727499147
3558,kreme,3558,-9.96963727499147
3559,destroyed,3559,-9.992110130843528
3560,customer,3560,-9.992110130843528
3561,nature,3561,-9.992110130843528
3562,blazer,3562,-9.992110130843528
3563,instead,3563,-9.992110130843528
3564,cables,3564,-9.992110130843528
3565,th,3565,-9.992110130843528
3566,master,3566,-9.992110130843528
3567,bug,3567,-9.992110130843528
3568,might,3568,-9.992110130843528
3569,compartments,3569,-9.992110130843528
3570,retriever,3570,-9.992110130843528
3571,packing,3571,-9.992110130843528
3572,bunt,3572,-9.992110130843528
3573,carving,3573,-9.992110130843528
3574,headlights,3574,-9.992110130843528
3575,san,3575,-9.992110130843528
3576,loft,3576,-9.992110130843528
3577,standard,3577,-9.992110130843528
3578,film,3578,-9.992110130843528
3579,lips,3579,-9.992110130843528
3580,sound,3580,-9.992110130843528
3581,snuggled,3581,-9.992110130843528
3582,ferris,3582,-9.992110130843528
3583,depicted,3583,-9.992110130843528
3584,upwards,3584,-9.992110130843528
3585,evergreen,3585,-9.992110130843528
3586,eyed,3586,-9.992110130843528
3587,mp3,3587,-9.992110130843528
3588,broadway,3588,-9.992110130843528
3589,affixed,3589,-9.992110130843528
3590,expired,3590,-9.992110130843528
3591,rhino,3591,-9.992110130843528
3592,substance,3592,-9.992110130843528
3593,diaper,3593,-9.992110130843528
3594,skin,3594,-9.992110130843528
3595,sleepy,3595,-9.992110130843528
3596,croissant,3596,-9.992110130843528
3597,hoagie,3597,-9.992110130843528
3598,baseman,3598,-9.992110130843528
3599,handled,3599,-9.992110130843528
3600,sight,3600,-10.015099649068228
3601,herds,3601,-10.015099649068228
3602,stoves,3602,-10.015099649068228
3603,structures,3603,-10.015099649068228
3604,helmeted,3604,-10.015099649068228
3605,seem,3605,-10.015099649068228
3606,banquet,3606,-10.015099649068228
3607,claw,3607,-10.015099649068228
3608,lands,3608,-10.015099649068228
3609,blueberry,3609,-10.015099649068228
3610,waste,3610,-10.015099649068228
3611,royal,3611,-10.015099649068228
3612,memorial,3612,-10.015099649068228
3613,peaking,3613,-10.015099649068228
3614,boarded,3614,-10.015099649068228
3615,recreational,3615,-10.015099649068228
3616,hoop,3616,-10.015099649068228
3617,patriotic,3617,-10.015099649068228
3618,contest,3618,-10.015099649068228
3619,turtle,3619,-10.015099649068228
3620,cloths,3620,-10.015099649068228
3621,trimmed,3621,-10.015099649068228
3622,flowering,3622,-10.015099649068228
3623,median,3623,-10.015099649068228
3624,cushions,3624,-10.015099649068228
3625,enough,3625,-10.015099649068228
3626,int,3626,-10.015099649068228
3627,knacks,3627,-10.015099649068228
3628,flavors,3628,-10.015099649068228
3629,halfway,3629,-10.015099649068228
3630,hockey,3630,-10.015099649068228
3631,teens,3631,-10.015099649068228
3632,added,3632,-10.015099649068228
3633,bill,3633,-10.015099649068228
3634,hunched,3634,-10.015099649068228
3635,channel,3635,-10.015099649068228
3636,snowing,3636,-10.015099649068228
3637,yacht,3637,-10.015099649068228
3638,stockings,3638,-10.015099649068228
3639,housing,3639,-10.015099649068228
3640,speaks,3640,-10.015099649068228
3641,fedex,3641,-10.015099649068228
3642,fell,3642,-10.015099649068228
3643,rapids,3643,-10.015099649068228
3644,sour,3644,-10.015099649068228
3645,reins,3645,-10.015099649068228
3646,combing,3646,-10.015099649068228
3647,husky,3647,-10.038630146478422
3648,took,3648,-10.038630146478422
3649,rally,3649,-10.038630146478422
3650,intricate,3650,-10.038630146478422
3651,tails,3651,-10.038630146478422
3652,motorboat,3652,-10.038630146478422
3653,maintenance,3653,-10.038630146478422
3654,aboard,3654,-10.038630146478422
3655,architectural,3655,-10.038630146478422
3656,views,3656,-10.038630146478422
3657,squats,3657,-10.038630146478422
3658,underside,3658,-10.038630146478422
3659,bridle,3659,-10.038630146478422
3660,litter,3660,-10.038630146478422
3661,toned,3661,-10.038630146478422
3662,wedge,3662,-10.038630146478422
3663,seeing,3663,-10.038630146478422
3664,central,3664,-10.038630146478422
3665,models,3665,-10.038630146478422
3666,needle,3666,-10.038630146478422
3667,instructor,3667,-10.038630146478422
3668,unused,3668,-10.038630146478422
3669,groceries,3669,-10.038630146478422
3670,fences,3670,-10.038630146478422
3671,activities,3671,-10.038630146478422
3672,support,3672,-10.038630146478422
3673,dots,3673,-10.038630146478422
3674,pic,3674,-10.038630146478422
3675,highchair,3675,-10.038630146478422
3676,dude,3676,-10.038630146478422
3677,shooting,3677,-10.038630146478422
3678,grilling,3678,-10.038630146478422
3679,england,3679,-10.038630146478422
3680,wander,3680,-10.038630146478422
3681,ox,3681,-10.038630146478422
3682,thomas,3682,-10.038630146478422
3683,captive,3683,-10.038630146478422
3684,tossed,3684,-10.038630146478422
3685,label,3685,-10.038630146478422
3686,gentle,3686,-10.038630146478422
3687,peaches,3687,-10.038630146478422
3688,server,3688,-10.038630146478422
3689,spaces,3689,-10.062727698057483
3690,sing,3690,-10.062727698057483
3691,overturned,3691,-10.062727698057483
3692,studying,3692,-10.062727698057483
3693,teapot,3693,-10.062727698057483
3694,ford,3694,-10.062727698057483
3695,probably,3695,-10.062727698057483
3696,curiously,3696,-10.062727698057483
3697,shack,3697,-10.062727698057483
3698,cranes,3698,-10.062727698057483
3699,pokes,3699,-10.062727698057483
3700,asia,3700,-10.062727698057483
3701,brass,3701,-10.062727698057483
3702,drop,3702,-10.062727698057483
3703,quaint,3703,-10.062727698057483
3704,rd,3704,-10.062727698057483
3705,worked,3705,-10.062727698057483
3706,every,3706,-10.062727698057483
3707,sorts,3707,-10.062727698057483
3708,famous,3708,-10.062727698057483
3709,caps,3709,-10.062727698057483
3710,tusk,3710,-10.062727698057483
3711,bubble,3711,-10.062727698057483
3712,coaster,3712,-10.062727698057483
3713,murky,3713,-10.062727698057483
3714,bushel,3714,-10.062727698057483
3715,layed,3715,-10.062727698057483
3716,rink,3716,-10.062727698057483
3717,mitts,3717,-10.062727698057483
3718,half-eaten,3718,-10.062727698057483
3719,macbook,3719,-10.062727698057483
3720,modified,3720,-10.087420310647854
3721,welcome,3721,-10.087420310647854
3722,nook,3722,-10.087420310647854
3723,observe,3723,-10.087420310647854
3724,paneling,3724,-10.087420310647854
3725,contraption,3725,-10.087420310647854
3726,rowboat,3726,-10.087420310647854
3727,changing,3727,-10.087420310647854
3728,dalmatian,3728,-10.087420310647854
3729,glow,3729,-10.087420310647854
3730,receive,3730,-10.087420310647854
3731,perfect,3731,-10.087420310647854
3732,elevator,3732,-10.087420310647854
3733,lightly,3733,-10.087420310647854
3734,hides,3734,-10.087420310647854
3735,pauses,3735,-10.087420310647854
3736,styles,3736,-10.087420310647854
3737,trailers,3737,-10.087420310647854
3738,woven,3738,-10.087420310647854
3739,assembly,3739,-10.087420310647854
3740,claus,3740,-10.087420310647854
3741,wrong,3741,-10.087420310647854
3742,pepsi,3742,-10.087420310647854
3743,stages,3743,-10.087420310647854
3744,packs,3744,-10.087420310647854
3745,layers,3745,-10.087420310647854
3746,glider,3746,-10.087420310647854
3747,),3747,-10.087420310647854
3748,docking,3748,-10.087420310647854
3749,blades,3749,-10.087420310647854
3750,stay,3750,-10.087420310647854
3751,swiss,3751,-10.087420310647854
3752,sell,3752,-10.087420310647854
3753,fryer,3753,-10.087420310647854
3754,sidewalks,3754,-10.087420310647854
3755,tattoos,3755,-10.087420310647854
3756,plank,3756,-10.087420310647854
3757,contact,3757,-10.087420310647854
3758,surroundings,3758,-10.087420310647854
3759,salt,3759,-10.087420310647854
3760,forehead,3760,-10.087420310647854
3761,pencil,3761,-10.087420310647854
3762,gloomy,3762,-10.087420310647854
3763,signing,3763,-10.087420310647854
3764,tosses,3764,-10.087420310647854
3765,streamers,3765,-10.087420310647854
3766,buds,3766,-10.087420310647854
3767,appetizers,3767,-10.087420310647854
3768,leap,3768,-10.087420310647854
3769,meatballs,3769,-10.087420310647854
3770,diced,3770,-10.087420310647854
3771,meatball,3771,-10.087420310647854
3772,cheeses,3772,-10.087420310647854
3773,burrito,3773,-10.087420310647854
3774,parasail,3774,-10.087420310647854
3775,recently,3775,-10.112738118632143
3776,plunger,3776,-10.112738118632143
3777,virgin,3777,-10.112738118632143
3778,squat,3778,-10.112738118632143
3779,handlebars,3779,-10.112738118632143
3780,ornamental,3780,-10.112738118632143
3781,backseat,3781,-10.112738118632143
3782,outdated,3782,-10.112738118632143
3783,jack,3783,-10.112738118632143
3784,demonstration,3784,-10.112738118632143
3785,spreading,3785,-10.112738118632143
3786,pop,3786,-10.112738118632143
3787,stalks,3787,-10.112738118632143
3788,gathers,3788,-10.112738118632143
3789,boulders,3789,-10.112738118632143
3790,fairly,3790,-10.112738118632143
3791,viewer,3791,-10.112738118632143
3792,arrive,3792,-10.112738118632143
3793,couples,3793,-10.112738118632143
3794,controlled,3794,-10.112738118632143
3795,pantry,3795,-10.112738118632143
3796,investigating,3796,-10.112738118632143
3797,california,3797,-10.112738118632143
3798,standup,3798,-10.112738118632143
3799,newspapers,3799,-10.112738118632143
3800,newborn,3800,-10.112738118632143
3801,waist,3801,-10.112738118632143
3802,canvas,3802,-10.112738118632143
3803,crazy,3803,-10.112738118632143
3804,hammock,3804,-10.112738118632143
3805,browns,3805,-10.112738118632143
3806,taller,3806,-10.112738118632143
3807,clothed,3807,-10.112738118632143
3808,lamppost,3808,-10.112738118632143
3809,cave,3809,-10.112738118632143
3810,burgers,3810,-10.112738118632143
3811,animated,3811,-10.112738118632143
3812,nuzzling,3812,-10.112738118632143
3813,vertical,3813,-10.112738118632143
3814,coated,3814,-10.112738118632143
3815,yield,3815,-10.112738118632143
3816,frisby,3816,-10.112738118632143
3817,toss,3817,-10.112738118632143
3818,gesture,3818,-10.112738118632143
3819,kayaks,3819,-10.112738118632143
3820,brushed,3820,-10.112738118632143
3821,strap,3821,-10.112738118632143
3822,brief,3822,-10.112738118632143
3823,product,3823,-10.112738118632143
3824,brownies,3824,-10.112738118632143
3825,lunging,3825,-10.112738118632143
3826,motes,3826,-10.112738118632143
3827,salsa,3827,-10.112738118632143
3828,unknown,3828,-10.138713605035404
3829,juicer,3829,-10.138713605035404
3830,atv,3830,-10.138713605035404
3831,employee,3831,-10.138713605035404
3832,exterior,3832,-10.138713605035404
3833,throughout,3833,-10.138713605035404
3834,community,3834,-10.138713605035404
3835,rescue,3835,-10.138713605035404
3836,diners,3836,-10.138713605035404
3837,rundown,3837,-10.138713605035404
3838,hear,3838,-10.138713605035404
3839,beauty,3839,-10.138713605035404
3840,6,3840,-10.138713605035404
3841,unoccupied,3841,-10.138713605035404
3842,paddock,3842,-10.138713605035404
3843,glaze,3843,-10.138713605035404
3844,pane,3844,-10.138713605035404
3845,ca,3845,-10.138713605035404
3846,poodle,3846,-10.138713605035404
3847,wavy,3847,-10.138713605035404
3848,parks,3848,-10.138713605035404
3849,idly,3849,-10.138713605035404
3850,luxury,3850,-10.138713605035404
3851,find,3851,-10.138713605035404
3852,salads,3852,-10.138713605035404
3853,terrier,3853,-10.138713605035404
3854,foamy,3854,-10.138713605035404
3855,(,3855,-10.138713605035404
3856,sat,3856,-10.138713605035404
3857,hour,3857,-10.138713605035404
3858,aquarium,3858,-10.138713605035404
3859,difficult,3859,-10.138713605035404
3860,columns,3860,-10.138713605035404
3861,samsung,3861,-10.138713605035404
3862,prey,3862,-10.138713605035404
3863,angel,3863,-10.138713605035404
3864,boating,3864,-10.138713605035404
3865,rig,3865,-10.138713605035404
3866,fireman,3866,-10.138713605035404
3867,lip,3867,-10.138713605035404
3868,mechanical,3868,-10.138713605035404
3869,paying,3869,-10.138713605035404
3870,wrestling,3870,-10.138713605035404
3871,gown,3871,-10.138713605035404
3872,goers,3872,-10.138713605035404
3873,hearts,3873,-10.138713605035404
3874,eyeglasses,3874,-10.138713605035404
3875,injured,3875,-10.138713605035404
3876,deliver,3876,-10.138713605035404
3877,root,3877,-10.138713605035404
3878,cheeseburger,3878,-10.138713605035404
3879,nokia,3879,-10.138713605035404
3880,replica,3880,-10.165381852117566
3881,toilette,3881,-10.165381852117566
3882,backside,3882,-10.165381852117566
3883,flood,3883,-10.165381852117566
3884,streetlights,3884,-10.165381852117566
3885,converted,3885,-10.165381852117566
3886,combo,3886,-10.165381852117566
3887,national,3887,-10.165381852117566
3888,dunkin,3888,-10.165381852117566
3889,entire,3889,-10.165381852117566
3890,establishment,3890,-10.165381852117566
